Serial Number,Title,Organisation,Closing Date,Link
959,[Shifting and Fixing of SHML pole at  Valmiki Mandir  ward No-127  under Najafgarh Zone.EEE/NGZ/2025-26/10-02],Municipal Corporation of Delhi||Engineering - MCD||Electrical - MCD,10-Sep-2025 02:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SNYjRKM8DR5D7C%2FcHfRLVRg%3D%3D
960,[Provision of LED strip (Try Colour) alongwith accessories at Nagar Van road in Ward No.118 Sagarpur under Najafgarh Zone.EEE/NGZ/MCD/2025-26/10-03],Municipal Corporation of Delhi||Engineering - MCD||Electrical - MCD,10-Sep-2025 02:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SiR5C4xO%2Bx5ziiB0W94q3ig%3D%3D
961,[Providing and Placing of Precast RCC Bench (Chair bench with back rest using cement concrete grade M-30) in different locations in Tri Nagar at Ward No. 63.],Municipal Corporation of Delhi||Engineering - MCD,10-Sep-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SGVtCgH0L8NajTiK1P0QhmQ%3D%3D
962,[NIT 13-1],Municipal Corporation of Delhi||Engineering - MCD||Civil Engineering - MCD,09-Sep-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SFkPAoz9MCftB%2FrcpZcQf0Q%3D%3D
963,[NIT NO.EE M-I/SZ/2025-26/15-01],Municipal Corporation of Delhi||Engineering - MCD||Civil Engineering - MCD,09-Sep-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=STWRxpUU0ywQ1KawXl79hGA%3D%3D
964,[NIt No. 01 item No. 01],Municipal Corporation of Delhi||Horticulture Department - MCD,11-Sep-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SSP6ywDazsJDQGx1DyrEpjA%3D%3D
965,[Strengthening /Construction of rooms for Laundry Block / dhobi ghat in GLM Hospital / CSPZ],Municipal Corporation of Delhi||Engineering - MCD||Civil Engineering - MCD,10-Sep-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SUvt5pOTp1QJPz8hr0U5c2A%3D%3D
966,"[Imp/Dev. of lane by pdg RMC from H.No. 1 to H.No.29, Near H.No. 77 and H.No. 133 to DJB Pump House and Imp/Dev. of Drain from H.No. 49 to H.No. 77 and H.No. 49 to H.No. 113 BD Block Hari Nagar in Ward No.100/WZ Fateh Nagar.]",Municipal Corporation of Delhi||Engineering - MCD||Civil Engineering - MCD,10-Sep-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SD5oZ9tQ9Y6lWQ5vU7GWoZg%3D%3D
967,"[Imp/Dev. of drainage system from H.No. 41A to main Gate both sides, 41A to Park Corner, along 77A front and back, drain and  lanes from 69A to 73, 62A to 68A and 61A to 67A Side berm and drains near 53A, 59A and 16A Both sides and RMC in Courtyards n]",Municipal Corporation of Delhi||Engineering - MCD||Civil Engineering - MCD,10-Sep-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SeSKTQPeZM1%2B4WHSq91VF5Q%3D%3D
968,"[Imp/Dev. of Drainage system from WZ-238 to WZ-203, WZ-231 to WZ-190, along WZ-173 and Drain and berm from WZ-173 to Park Corner Opp. WZ-310 in Nangal Raya Village by pdg. RMC, NP2 Pipes, Gully Grating etc. in Ward No.99/WZ Hari Nagar AC-28.]",Municipal Corporation of Delhi||Engineering - MCD||Civil Engineering - MCD,10-Sep-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SQKdso2ULY68Bexm4rBrSIA%3D%3D
969,"[Repair and Maintenance of CTC Opposite Amit Nursing Home, Beri Wala Bagh  in Ward No.98/WZ Subhash Nagar.]",Municipal Corporation of Delhi||Engineering - MCD||Civil Engineering - MCD,10-Sep-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=S4fGHQRPsvg4viVgGh1Z5Bw%3D%3D
970,"[Imp/Dev. of Lane from D1A-18 to D1A-15 (back lane) D1A-47 to D1A-50, D1A-60 to D1A-68, D1A-26 to D1A-23 in D1A Block Janakpuri by pdg. RMC etc. in Ward No.99/WZ Hari Nagar AC-28]",Municipal Corporation of Delhi||Engineering - MCD||Civil Engineering - MCD,10-Sep-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SVoKwj9B06%2Fxd8dskM78zHQ%3D%3D
971,"[Imp/Dev. of lane from M-2 to M-18 by pdg. RMC, CC, Gully Grating etc. in M-Block in Ward No.99/WZ Hari Nagar AC-28]",Municipal Corporation of Delhi||Engineering - MCD||Civil Engineering - MCD,10-Sep-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=S2LcUrS9EEdud78lfnR8Dmw%3D%3D
972,[Repair and Maintenance of PT Near CGHS Dispensary at Rajiv Lal Marg in Ward No.100/WZ AC-28],Municipal Corporation of Delhi||Engineering - MCD||Civil Engineering - MCD,10-Sep-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SA%2FPrIPCjw6ruOW9nSQh57Q%3D%3D
973,"[Strengthening of New Khyalla Village Approach Road by pdg. B.M. B.C etc. from Baba Balak  nath Mandir Road to Kalu Painter to N-Block Shyam Nagar Choupal, H.No. J-84 to H.No. 220/51, H.No. J-75 to J-140 and H.No. P-1 to H.No. P-37 and Imp. Of side be]",Municipal Corporation of Delhi||Engineering - MCD||Civil Engineering - MCD,10-Sep-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=ST2OrBzi6LFK%2FxNsUZ09AIg%3D%3D
974,"[Supply of Precast RCC Slab, Gully Grating Covers and Frames, Manholes and RCC NP-2 Pipes and Coarse Sand at Municipal Store for day to day maintenance in Wazirpur Ward 66/KPZ.]",Municipal Corporation of Delhi||Engineering - MCD,11-Sep-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SQro6niro0li2Z3c50uCpKg%3D%3D
975,"[Imp./ Dev. of drainage system by pdg. RCC slab, Manhole cover and gully grating at various locations in Ward 65/KPZ.]",Municipal Corporation of Delhi||Engineering - MCD,11-Sep-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SX7nJSLbkT6COC4cUbg2cYQ%3D%3D
976,"[Repair of Toilets for CMO I/C and replacement of one European toilet NCPC in Ward No. 66, Wazirpur, KPZ.]",Municipal Corporation of Delhi||Engineering - MCD,11-Sep-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SPzPxCbMfLLjPZi0hEM%2ForA%3D%3D
977,"[Special repair of public toilets and community toilets in various locations by pdg. tiles, sanitary, brick work etc. in Ward 65/KPZ.]",Municipal Corporation of Delhi||Engineering - MCD,11-Sep-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=S%2FwbnDrWal1nxmfH9%2BYaabA%3D%3D
978,[Providing and Fixing MS Name at various locations in Ward No. 65/KPZ.],Municipal Corporation of Delhi||Engineering - MCD,11-Sep-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=Sk0hFEyGjd%2FSsvo7QEzGQcQ%3D%3D
979,[EE/Elect-III/WZ/2025-26/NIT No.42/01],Municipal Corporation of Delhi||Engineering - MCD||Electrical - MCD,10-Sep-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SNnKWGSYcVGMqs6UDrdr2kA%3D%3D
980,[EE/Elect-III/WZ/2025-26/NIT No.42/02],Municipal Corporation of Delhi||Engineering - MCD||Electrical - MCD,10-Sep-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SYuq6cJDgchTe71w8ivuGlQ%3D%3D
981,[EE/Elect-III/WZ/2025-26/NIT No.42/03],Municipal Corporation of Delhi||Engineering - MCD||Electrical - MCD,10-Sep-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SlvGc0JUL%2BVA3srIqM5htYw%3D%3D
982,[EE/Elect-III/WZ/2025-26/NIT No.42/04],Municipal Corporation of Delhi||Engineering - MCD||Electrical - MCD,10-Sep-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=S8VgiTmQ%2BQ1sQ2%2FSMtwdCqw%3D%3D
983,[EE/Elect-III/WZ/2025-26/NIT No.42/05],Municipal Corporation of Delhi||Engineering - MCD||Electrical - MCD,10-Sep-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SMjecKc0%2BBQOEq8J%2B8iHFqw%3D%3D
984,[EE/Elect-III/WZ/2025-26/NIT No.42/06],Municipal Corporation of Delhi||Engineering - MCD||Electrical - MCD,10-Sep-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SY6hrkfa2GG4WEWbsBE0izA%3D%3D
985,[EE/Elect-III/WZ/2025-26/NIT No.42/07],Municipal Corporation of Delhi||Engineering - MCD||Electrical - MCD,10-Sep-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SpRa5pFZVvF4FfVKUvJerNw%3D%3D
986,[EE/Elect-III/WZ/2025-26/NIT No.42/08],Municipal Corporation of Delhi||Engineering - MCD||Electrical - MCD,10-Sep-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SDEOcuHl9yn8Yi%2Fsw2sO52Q%3D%3D
987,[EE/Elect-III/WZ/2025-26/NIT No.42/09],Municipal Corporation of Delhi||Engineering - MCD||Electrical - MCD,10-Sep-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=S84f8M0nIiWjO95yNI4WhbA%3D%3D
988,[Imp./ Dev. of road/lane by pdg. Patch repairs work at various locations in Ward 65/KPZ.],Municipal Corporation of Delhi||Engineering - MCD,11-Sep-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SkfLYJgF3zH%2FMYzNmPFkzlg%3D%3D
989,"[Supply and Stacking gully grating, manhole cover and RCC slab at Mpl. Store at Ward No. 65/KPZ.]",Municipal Corporation of Delhi||Engineering - MCD,11-Sep-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=S2ns%2B40QltFLGz83YouJnyw%3D%3D
990,"[Repair of Roads / Lanes, Potholes by Providing RMC in Shastri Nagar in Ward No. -70/CSPZ. ]",Municipal Corporation of Delhi||Engineering - MCD||Civil Engineering - MCD,09-Sep-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=Spko1ehWXCnOCr9gdL4az1Q%3D%3D
991,[NIT No.10/EEE/KBZ/MCD/2025-26 Item No. 01],Municipal Corporation of Delhi||Engineering - MCD||Electrical - MCD,10-Sep-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SF4BkEmehjNldCkDGC3MC%2FQ%3D%3D
992,[Repairing of Potholes at Various Location by Providing RMC in Kishanganj in Ward No. -71/CSPZ. ],Municipal Corporation of Delhi||Engineering - MCD||Civil Engineering - MCD,09-Sep-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SGhJIsqKTsU1C3SSLZtL4FQ%3D%3D
993,[NIT No.10/EEE/KBZ/MCD/2025-26 Item No. 02],Municipal Corporation of Delhi||Engineering - MCD||Electrical - MCD,10-Sep-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SxQT9dCXynExINUZSS9%2FuCQ%3D%3D
994,[Repairing of Potholes at Various Location by Providing RMC in Sadar Bazar in Ward No. -72/CSPZ. ],Municipal Corporation of Delhi||Engineering - MCD||Civil Engineering - MCD,09-Sep-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SUEAjO2BxrZqAQE0V8hgrnw%3D%3D
995,"[Repair of Potholes at Various Location by Providing RMC in Ballimaran, in Ward No. -79/CSPZ. ]",Municipal Corporation of Delhi||Engineering - MCD||Civil Engineering - MCD,09-Sep-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SmjFiUgXltZevLC4ey6Khig%3D%3D
996,[NIT No.10/EEE/KBZ/MCD/2025-26 Item No. 03],Municipal Corporation of Delhi||Engineering - MCD||Electrical - MCD,10-Sep-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=Syi5lBGuYTIFVVyYBF0duGg%3D%3D
997,[EEE/EnM/Auto/CLZ/TC/25-26/14.1],Municipal Corporation of Delhi||Engineering - MCD||Electrical - MCD,11-Sep-2025 11:00 AM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SjdaljAz9HrQ3CvSCIXhJEw%3D%3D
998,[NIT No. 28 EEE],Municipal Corporation of Delhi||Engineering - MCD||Civil Engineering - MCD,10-Sep-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SIvbBxpVrVM0UskWXBJCPLg%3D%3D
999,"[Repairing of Potholes at Various Location by Providing RMC in Ram Nagar, in Ward No. -80/CSPZ. ]",Municipal Corporation of Delhi||Engineering - MCD||Civil Engineering - MCD,09-Sep-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SJ02YNjJIE9UhK2srM0e3aQ%3D%3D
1000,"[Repair of Potholes at Various Location by Providing RMC in Ram Nagar, in Ward No. -81/CSPZ. ]",Municipal Corporation of Delhi||Engineering - MCD||Civil Engineering - MCD,09-Sep-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SAB%2FzBob0l9WC7dmSky5URQ%3D%3D
1001,[EEE/EnM/Auto/CLZ/TC/25-26/15.1],Municipal Corporation of Delhi||Engineering - MCD||Electrical - MCD,11-Sep-2025 11:00 AM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SiB0QQ%2BDrXDvOM8Cs5FFReg%3D%3D
1002,[EE/Elect-III/WZ/2025-26/NIT No.43/01],Municipal Corporation of Delhi||Engineering - MCD||Electrical - MCD,10-Sep-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SMNUD4yS8DEAkh5s0AKJDWw%3D%3D
1003,[EE/Elect-III/WZ/2025-26/NIT No.44/01],Municipal Corporation of Delhi||Engineering - MCD||Electrical - MCD,10-Sep-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=Souw0fv7Az%2BLClUVMZ6ZCUA%3D%3D
1004,[EE/Elect-III/WZ/2025-26/NIT No.45/01],Municipal Corporation of Delhi||Engineering - MCD||Electrical - MCD,10-Sep-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=Sk%2BHFO2ZwjLZLJ73bLYnYVQ%3D%3D
1005,[EE/Elect-III/WZ/2025-26/NIT No.46/01],Municipal Corporation of Delhi||Engineering - MCD||Electrical - MCD,10-Sep-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=S3XiQORceAKksVu%2BqJOS4og%3D%3D
1006,[NIT 14-1],Municipal Corporation of Delhi||Engineering - MCD||Civil Engineering - MCD,10-Sep-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SO1b1PrC84cHic3%2BpFdkZlQ%3D%3D
1007,[Improvement and Development of Lane and Drain from MPL school Site 4 to house No. 935 Metro vihar phase II in ward no 3 (Holambi Kalan) in EE(M-I) Narela Zone],Municipal Corporation of Delhi||Engineering - MCD||Civil Engineering - MCD,10-Sep-2025 03:30 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SDRdWGxpUaa12CEh2HgMROg%3D%3D
1008,[EE/Elect-III/WZ/2025-26/NIT No.47/01],Municipal Corporation of Delhi||Engineering - MCD||Electrical - MCD,10-Sep-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=Skun4bVaOSfbQEV7E5KdM2A%3D%3D
1009,[EEE/SZ/2025-26/Nit/33/itemNo.1],Municipal Corporation of Delhi||Engineering - MCD||Electrical - MCD,11-Sep-2025 01:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SPuM5J1eJ5dlapwd5R2Pmxg%3D%3D
1010,[Improvement Development of road and drain from Pandit Charan Singh house to Shyam sunder house and from Satbeer house to near Ajeet house in Tajpur Kalan Village in ward No. 05 (Bakhtawarpur) in M-I Narela Zone],Municipal Corporation of Delhi||Engineering - MCD||Civil Engineering - MCD,10-Sep-2025 03:30 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=Se6WCu6ZQgmWWnapOAYbxzg%3D%3D
1011,[EE/Elect-III/WZ/2025-26/NIT No.48/01],Municipal Corporation of Delhi||Engineering - MCD||Electrical - MCD,10-Sep-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SiHktst9504s7PRtK6bC13w%3D%3D
1012,[Improvement Development of road and drain from Inderaj pradhan house to Karambeer house and link in Tajpur kalan village in ward No. 05 (Bakhtawarpur) in M-I Narela Zone],Municipal Corporation of Delhi||Engineering - MCD||Civil Engineering - MCD,10-Sep-2025 03:30 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=S7bALqEPztCpPrA8rO3FRhw%3D%3D
1013,[Improvement and development of road and drain from Virender house to Near Janta Devi house and link in Tajpur Kalan Village in ward No. 05 (Bakhtawarpur) in M-I Narela Zone],Municipal Corporation of Delhi||Engineering - MCD||Civil Engineering - MCD,10-Sep-2025 03:30 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SiAnyD3T%2B3YTcL18rcKVrvg%3D%3D
1014,[Hiring of one no. Suction cum spray machine to suck the leachate from leachate storage tank and spray it on landfill site for bio culture and dust suppression at SLF Ghazipur],Municipal Corporation of Delhi||Engineering - MCD||Civil Engineering - MCD,09-Sep-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SLzYvzIo0ur7Mw4UIVoxGgA%3D%3D
1015,[Engaging CNG MMV/Tata SFC-407 (pickup) with Beldar in ward No. 89 Karampura/KBZ.],Municipal Corporation of Delhi||Engineering - MCD||Civil Engineering - MCD,12-Sep-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=Sd2akGgLxwkq64ii%2F70%2FCLw%3D%3D
1016,[Engaging CNG MMV/Tata SFC-407 (pickup) with Beldar in ward No. 90 Moti Nagar/KBZ.],Municipal Corporation of Delhi||Engineering - MCD||Civil Engineering - MCD,12-Sep-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SjwCA%2F35VClJ9ycH34%2BRHZA%3D%3D
1017,[Engaging CNG MMV/Tata SFC-407 (pickup) with Beldar in ward No. 91 Ramesh Nagar/KBZ.],Municipal Corporation of Delhi||Engineering - MCD||Civil Engineering - MCD,12-Sep-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SHKLFgjeSGQwv5K1qCS%2F2Sw%3D%3D
1018,[Engaging CNG MMV/Tata SFC-407 (pickup) with Beldar in ward No. 139 Naraina/KBZ.],Municipal Corporation of Delhi||Engineering - MCD||Civil Engineering - MCD,12-Sep-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SfpRbPlk6M5Opifihc4B7Ww%3D%3D
1019,[Engaging CNG MMV/Tata SFC-407 (pickup) with Beldar in ward No. 140 Inderpuri/KBZ.],Municipal Corporation of Delhi||Engineering - MCD||Civil Engineering - MCD,12-Sep-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=S43H5tRfc%2BcEO2rD43eZtzg%3D%3D
1020,[Engaging CNG MMV/Tata SFC-407 (pickup) with Beldar in ward No. 141 Rajinder Nagar/KBZ.],Municipal Corporation of Delhi||Engineering - MCD||Civil Engineering - MCD,12-Sep-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SFZjuXzmKxt%2BCYBIMcO1ytw%3D%3D
1021,"[Supply of Precast Slab, Gully Grating Covers and Frames, Manholes and RCC NP-2 Pipes at Municipal Store for day to day Maintenance in Karampura Ward-89/KBZ.]",Municipal Corporation of Delhi||Engineering - MCD||Civil Engineering - MCD,12-Sep-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=S3ky48k14%2FYbBR4PEb6asCQ%3D%3D
1022,[Civil Work],Municipal Corporation of Delhi||Engineering - MCD||Civil Engineering - MCD,11-Sep-2025 01:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SOmkLA%2BEHVL4EuLdGt98AJA%3D%3D
1023,[Civil Work],Municipal Corporation of Delhi||Engineering - MCD||Civil Engineering - MCD,11-Sep-2025 01:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=Si2dI%2F3Wjy4rPejkMQNxccg%3D%3D
1024,[Supply/ Providing and Fixing of Precast RCC Slab and Manhole cover in ward No. 201 Lalita Park Shahdara South Zone],Municipal Corporation of Delhi||Engineering - MCD||Civil Engineering - MCD,11-Sep-2025 01:30 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SifKUa7eAKzjCItVjfB21zA%3D%3D
1025,"[Engaging LMV and JCB for day to day maintenance of ward for lifting Malba/silt etc,. in Ward No. 198, West Vinod Nagar, Shahdara South Zone]",Municipal Corporation of Delhi||Engineering - MCD||Civil Engineering - MCD,11-Sep-2025 01:30 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SydR4GHQHjJGb7SifT6bOug%3D%3D
1026,"[Supply of material of day to day maintenance of road in the jurisdiction of Ward No. 198, West Vinod Nagar, Shahdara South Zone]",Municipal Corporation of Delhi||Engineering - MCD||Civil Engineering - MCD,11-Sep-2025 01:30 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SSiFr8a79qHFkQvke1vypjA%3D%3D
1027,"[Hiring /Engaging LMV for day to day maintenance work in Ward No. 201, Lalita Park in Shahdara South Zone]",Municipal Corporation of Delhi||Engineering - MCD||Civil Engineering - MCD,11-Sep-2025 01:30 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=Srbq0ECASZZozuVpRWqlceg%3D%3D
1028,"[Re-construction of Boundary wall of MC Pry School, Shashi Garden in Ward No. 197 AC-57 Patparganj Shahdara South Zone]",Municipal Corporation of Delhi||Engineering - MCD||Civil Engineering - MCD,11-Sep-2025 01:30 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SfP8ALAWDDxBUgtooXuIwuQ%3D%3D
1029,[Imp. / Dev. of road berm/ Footpath by P/L Chamfered edge paver block from Taxi Stand to Navkala Apartment and along Govt. Sr. Sec. School at Sadbhawna Road in West Vinod Nagar Ward No. 198 in Shahdara South Zone],Municipal Corporation of Delhi||Engineering - MCD||Civil Engineering - MCD,11-Sep-2025 01:30 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=Sjpfhb1ly0NAF0vcBu05UTw%3D%3D
1030,[EEE/EnM/Auto/CLZ/TC/25-26/16.1],Municipal Corporation of Delhi||Engineering - MCD||Electrical - MCD,12-Sep-2025 11:00 AM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SYuXyYTDjpHcOtu5SR2bMkg%3D%3D
1031,[EE(M-I)-NGZ/2025-26/9-01],Municipal Corporation of Delhi||Engineering - MCD||Civil Engineering - MCD,11-Sep-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SVt3%2FYH9JvoAiJl0mWo9Sdg%3D%3D
1032,[EE(M-I)-NGZ/2025-26/9-02],Municipal Corporation of Delhi||Engineering - MCD||Civil Engineering - MCD,11-Sep-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SSHf%2Bo%2B49%2FIUBfRPv%2FK2R%2Bg%3D%3D
